"VMID","VMNAME","VMSIZE","NICID","NICID1","PRIVATEIP"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-BLK-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBBLKP1","UEMCTRIBBLKP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBBLKP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-blk-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBBLKP1-nic","10.33.4.221"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CLX-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLCLXP1","UEMCSQLCLXP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLCLXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-clx-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLCLXP1-nic","10.33.4.125"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CMCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLCMCSP1","UEMCSQLCMCSP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLCMCSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLCMCSP1-nic","10.33.4.77"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CMCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIACMCSP1","UEMCTRIACMCSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIACMCSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIACMCSP1-nic","10.33.4.116"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CMCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBCMCSP1","UEMCTRIBCMCSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCMCSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCMCSP1-nic","10.33.4.121"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CMCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPCMCSP1","UEMCTRIPCMCSP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPCMCSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cmcs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPCMCSP1-nic","10.33.4.122"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CVIA-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLCVIAP1","UEMCSQLCVIAP1","Standard_E32s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcviap143","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlcviap143","10.33.4.93"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CVIA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIA1CVIAP1","UEMCTRIA1CVIAP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIA1CVIAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIA1CVIAP1-nic","10.33.4.107"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CVIA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBCVIAP1","UEMCTRIBCVIAP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCVIAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvia-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCVIAP1-nic","10.33.4.76"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CVS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBCVSP1","UEMCTRIBCVSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCVSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBCVSP1-nic","10.33.4.191"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-CVS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPCVSP1","UEMCTRIPCVSP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPCVSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-cvs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPCVSP1-nic","10.33.4.193"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-FLEX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBFLEXP1","UEMCTRIBFLEXP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-flex-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBFLEXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-flex-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBFLEXP1-nic","10.33.4.84"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-FLEX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPFLEXP1","UEMCTRIPFLEXP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-flex-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPFLEXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-flex-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPFLEXP1-nic","10.33.4.108"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GDI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLGDIP1","UEMCSQLGDIP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gdi-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlgdip1682","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gdi-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlgdip1682","10.33.4.96"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GDI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBGDIP1","UEMCTRIBGDIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gdi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBGDIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gdi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBGDIP1-nic","10.33.4.5"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GDI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPGDIP1","UEMCTRIPGDIP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gdi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPGDIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gdi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPGDIP1-nic","10.33.4.6"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GPS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLGPSP1","UEMCSQLGPSP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlgpsp137","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlgpsp137","10.33.4.112"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GPS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAGPSP1","UEMCTRIAGPSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAGPSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAGPSP1-nic","10.33.4.79"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GPS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBGPSP1","UEMCTRIBGPSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBGPSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBGPSP1-nic","10.33.4.63"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GPS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPGPSP1","UEMCTRIPGPSP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPGPSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-gps-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPGPSP1-nic","10.33.4.83"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GRPN-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLGRPNP1","UEMCSQLGRPNP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-grpn-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlgrpnp1981","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-grpn-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlgrpnp1981","10.33.4.97"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-GRPN-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPGRPNP1","UEMCTRIPGRPNP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-grpn-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPGRPNP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-grpn-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPGRPNP1-nic","10.33.4.37"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCA-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLHCAP1","UEMCSQLHCAP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlhcap1257","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlhcap1257","10.33.4.55"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAHCAP1","UEMCTRIAHCAP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAHCAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAHCAP1-nic","10.33.4.27"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBHCAP1","UEMCTRIBHCAP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBHCAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBHCAP1-nic","10.33.4.20"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCA-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPHCAP1","UEMCTRIPHCAP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPHCAP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hca-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPHCAP1-nic","10.33.4.28"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLHCCIP1","UEMCSQLHCCIP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hcci-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlhccip1425","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hcci-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlhccip1425","10.33.4.98"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAHCCIP1","UEMCTRIAHCCIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hcci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAHCCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hcci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAHCCIP1-nic","10.33.4.41"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HCCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPHCCIP1","UEMCTRIPHCCIP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hcci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPHCCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hcci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPHCCIP1-nic","10.33.4.43"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HSIC-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLHSICP1","UEMCSQLHSICP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hsic-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlhsicp1447","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hsic-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlhsicp1447","10.33.4.90"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-HSIC-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPHSICP1","UEMCTRIPHSICP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hsic-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPHSICP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-hsic-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPHSICP1-nic","10.33.4.40"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-IEP-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLIEPP1","UEMCSQLIEPP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/uemcsqliepp1657","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/uemcsqliepp1657","10.33.4.91"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-IEP-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAIEPP1","UEMCTRIAIEPP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAIEPP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAIEPP1-nic","10.33.4.70"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-IEP-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBIEPP1","UEMCTRIBIEPP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBIEPP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBIEPP1-nic","10.33.4.71"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-IEP-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPIEPP1","UEMCTRIPIEPP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPIEPP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iep-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPIEPP1-nic","10.33.4.72"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-IIVI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLIIVIP1","UEMCSQLIIVIP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iivi-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLIIVIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iivi-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLIIVIP1-nic","10.33.4.183"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-IIVI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBIIVIP1","UEMCTRIBIIVIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iivi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBIIVIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-iivi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBIIVIP1-nic","10.33.4.184"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-ITRI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLITRIP1","UEMCSQLITRIP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-itri-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLITRIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-itri-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLITRIP1-nic","10.33.4.110"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-ITRI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPITRIP1","UEMCTRIPITRIP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-itri-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPITRIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-itri-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPITRIP1-nic","10.33.4.129"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-JCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLJCIP1","UEMCSQLJCIP1","Standard_E20s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jci-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLJCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jci-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLJCIP1-nic","10.33.4.190"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-JCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBJCIP1","UEMCTRIBJCIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBJCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBJCIP1-nic","10.33.4.197"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-JNJ-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAJNJP1","UEMCTRIAJNJP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jnj-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAJNJP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jnj-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAJNJP1-nic","10.33.4.7"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-JNJ-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBJNJP1","UEMCTRIBJNJP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jnj-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBJNJP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-jnj-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBJNJP1-nic","10.33.4.8"
